Object_from	Object_to	Effect	Mechanism	Link	References	Sources	Description	IF	IF_score
EG11131	EG10783	1.0	tgi			RegulonDB	Strong		
EG11131	EG10784	1.0	tgi			RegulonDB	Strong		
EG11131	TU00426	1.0	tgi			RegulonDB	Strong		
EG11131	TU00064	-1.0	tgi			RegulonDB	Strong		
EG11131	TU0-1681	-1.0	tgi			RegulonDB	Weak		
EG11131	EG10979	-1.0	tgi			RegulonDB	Weak		
EG11131	EG10980	-1.0	tgi			RegulonDB	Weak		
EG11131	EG10981	-1.0	tgi			RegulonDB	Weak		
EG11131	EG10982	-1.0	tgi			RegulonDB	Weak		
EG11131	EG10989	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG10990	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG10991	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU00088	-1.0	tgi			RegulonDB	Weak		
EG11131	EG11172	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11258	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-42517	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-42517	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11311	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11355	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11356	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11369	-1.0	tgi			RegulonDB	Weak		
EG11131	EG11370	-1.0	tgi			RegulonDB	Weak		
EG11131	EG11378	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU00432	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-1981	-1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-45200	1.0	tgi			RegulonDB	Weak		
EG11131	EG11448	-1.0	tgi			RegulonDB	Confirmed		
EG11131	TU00235	1.0	tgi			RegulonDB	Strong		
EG11131	EG11508	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-45146	1.0	tgi			RegulonDB	Strong		
EG11131	TU0-5001	1.0	tgi			RegulonDB	Weak		
EG11131	EG11669	1.0	tgi			RegulonDB	Strong		
EG11131	EG11670	1.0	tgi			RegulonDB	Strong		
EG11131	EG11671	1.0	tgi			RegulonDB	Strong		
EG11131	EG11672	1.0	tgi			RegulonDB	Strong		
EG11131	EG11773	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11774	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11781	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11781	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11823	-1.0	tgi			RegulonDB	Weak		
EG11131	EG11897	-1.0	tgi			RegulonDB	Weak		
EG11131	TU0-14111	1.0	tgi			RegulonDB	Strong		
EG11131	EG11924	1.0	tgi			RegulonDB	Strong		
EG11131	EG11925	1.0	tgi			RegulonDB	Strong		
EG11131	EG11926	1.0	tgi			RegulonDB	Strong		
EG11131	TU0-5741	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-14786	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11943	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11945	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11945	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11946	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11946	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11947	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11947	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11948	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11948	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11949	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11949	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11950	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG11950	-1.0	tgi			RegulonDB	Strong		
EG11131	EG11972	1.0	tgi			RegulonDB	Weak		
EG11131	EG11973	1.0	tgi			RegulonDB	Weak		
EG11131	EG11974	1.0	tgi			RegulonDB	Weak		
EG11131	TU861	1.0	tgi			RegulonDB	Weak		
EG11131	EG12082	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12083	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12084	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12086	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12087	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12088	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12089	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12090	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12091	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12092	-1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12093	-1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-45288	-1.0	tgi			RegulonDB	Weak		
EG11131	TU0-1198	-1.0	tgi			RegulonDB	Weak		
EG11131	TU368	-1.0	tgi			RegulonDB	Strong		
EG11131	EG12279	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12280	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12281	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12282	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12283	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12284	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12285	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12286	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12287	1.0	tgi			RegulonDB	Confirmed		
EG11131	EG12341	-1.0	tgi			RegulonDB	Weak		
EG11131	EG12358	1.0	tgi			RegulonDB	Strong		
EG11131	EG12358	-1.0	tgi			RegulonDB	Strong		
EG11131	EG12424	1.0	tgi			RegulonDB	Weak		
EG11131	EG12450	1.0	tgi			RegulonDB	Strong		
EG11131	EG12450	-1.0	tgi			RegulonDB	Strong		
EG11131	EG12494	-1.0	tgi			RegulonDB	Weak		
EG11131	EG12495	-1.0	tgi			RegulonDB	Weak		
EG11131	EG12625	1.0	tgi			RegulonDB	Weak		
EG11131	EG12626	1.0	tgi			RegulonDB	Weak		
EG11131	EG12627	1.0	tgi			RegulonDB	Weak		
EG11131	EG12628	1.0	tgi			RegulonDB	Weak		
EG11131	EG20080	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-2041	-1.0	tgi			RegulonDB	Strong		
EG11131	TU0-2644	-1.0	tgi			RegulonDB	Confirmed		
EG11131	G0-8601	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-4761	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-14775	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6476	1.0	tgi			RegulonDB	Strong		
EG11131	G6476	-1.0	tgi			RegulonDB	Strong		
EG11131	G6477	1.0	tgi			RegulonDB	Strong		
EG11131	G6477	-1.0	tgi			RegulonDB	Strong		
EG11131	G6478	1.0	tgi			RegulonDB	Strong		
EG11131	G6478	-1.0	tgi			RegulonDB	Strong		
EG11131	G6479	1.0	tgi			RegulonDB	Strong		
EG11131	G6479	-1.0	tgi			RegulonDB	Strong		
EG11131	G6543	1.0	tgi			RegulonDB	Strong		
EG11131	G6544	1.0	tgi			RegulonDB	Strong		
EG11131	G6545	1.0	tgi			RegulonDB	Strong		
EG11131	G6546	1.0	tgi			RegulonDB	Strong		
EG11131	TU4	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6709	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6710	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6711	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6712	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6713	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6714	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6715	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6716	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6717	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-44205	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6719	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6905	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6906	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6907	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6908	1.0	tgi			RegulonDB	Confirmed		
EG11131	G6909	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-14515	-1.0	tgi			RegulonDB	Strong		
EG11131	G7347	-1.0	tgi			RegulonDB	Weak		
EG11131	G7348	-1.0	tgi			RegulonDB	Weak		
EG11131	G7413	1.0	tgi			RegulonDB	Strong		
EG11131	G7413	-1.0	tgi			RegulonDB	Strong		
EG11131	G7414	1.0	tgi			RegulonDB	Strong		
EG11131	G7542	1.0	tgi			RegulonDB	Weak		
EG11131	G7543	1.0	tgi			RegulonDB	Weak		
EG11131	G7544	1.0	tgi			RegulonDB	Weak		
EG11131	G7545	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-45258	3.0	tgi			RegulonDB	Weak		
EG11131	G7624	1.0	tgi			RegulonDB	Confirmed		
EG11131	G7626	1.0	tgi			RegulonDB	Confirmed		
EG11131	G7627	1.0	tgi			RegulonDB	Confirmed		
EG11131	TU0-1902	1.0	tgi			RegulonDB	Weak		
EG11131	G7750	1.0	tgi			RegulonDB	Weak		
EG11131	G7751	1.0	tgi			RegulonDB	Weak		
EG11131	TU0-5163	-1.0	tgi			RegulonDB	Weak		
EG11131	G7856	-1.0	tgi			RegulonDB	Weak		
EG11131	G7858	-1.0	tgi			RegulonDB	Weak		
EG11131	G7859	-1.0	tgi			RegulonDB	Weak		
EG11131	G7860	-1.0	tgi			RegulonDB	Weak		
EG11131	G7120	1.0	tgi			RegulonDB	Confirmed		
EG11131	G7120	-1.0	tgi			RegulonDB	Confirmed		
EG11131	G0-10641	1.0	tgi			RegulonDB	Confirmed		
EG11131	G0-10641	-1.0	tgi			RegulonDB	Confirmed		
EG11131	G0-16700	1.0	tgi			RegulonDB	Weak		
EG11131	G0-16690	-1.0	tgi			RegulonDB	Weak		
EG11131	G0-17009	-1.0	tgi			RegulonDB	Weak		
EG11131	G0-17088	1.0	tgi			RegulonDB	Strong		
EG10466	TU0-42578	-1.0	tgi			RegulonDB	Strong		
EG10466	TU0-42588	-1.0	tgi			RegulonDB	Strong		
EG10466	EG10366	-1.0	tgi			RegulonDB	Strong		
EG10466	TU00093	-1.0	tgi			RegulonDB	Weak		
EG10466	TU00088	-1.0	tgi			RegulonDB	Weak		
EG10466	EG11698	-1.0	tgi			RegulonDB	Strong		
EG10466	EG12144	-1.0	tgi			RegulonDB	Weak		
EG10466	EG12197	-1.0	tgi			RegulonDB	Weak		
EG10466	TU0-2644	1.0	tgi			RegulonDB	Weak		
G6209	EG50010	-1.0	tgi			RegulonDB	Strong		
G6209	G6208	-1.0	tgi			RegulonDB	Strong		
G6209	G6209	-1.0	tgi			RegulonDB	Strong		
G6109;G6110	TU0-13001	-1.0	tgi			RegulonDB	Confirmed		
G6109;G6110	G6109	-1.0	tgi			RegulonDB	Confirmed		
G6109;G6110	G6110	-1.0	tgi			RegulonDB	Confirmed		
G0-10433	G7601	-1.0	tgi			RegulonDB	Strong		
G0-10433	G7602	-1.0	tgi			RegulonDB	Strong		
EG10385	EG10007	1.0	tgi			RegulonDB	Weak		
EG10385	EG10072	1.0	tgi			RegulonDB	Weak		
EG10385	EG10383	1.0	tgi			RegulonDB	Confirmed		
EG10385	EG10383	-1.0	tgi			RegulonDB	Confirmed		
EG10385	EG10385	1.0	tgi			RegulonDB	Confirmed		
EG10385	EG10385	-1.0	tgi			RegulonDB	Confirmed		
EG10385	EG10386	1.0	tgi			RegulonDB	Strong		
EG10385	EG10386	-1.0	tgi			RegulonDB	Strong		
EG10385	EG10387	1.0	tgi			RegulonDB	Confirmed		
EG10385	EG10387	-1.0	tgi			RegulonDB	Confirmed		
EG10385	EG10388	1.0	tgi			RegulonDB	Strong		
EG10385	EG10388	-1.0	tgi			RegulonDB	Strong		
EG10385	TU0-8001	1.0	tgi			RegulonDB	Strong		
EG10385	TU0-8001	-1.0	tgi			RegulonDB	Strong		
EG10385	EG10452	1.0	tgi			RegulonDB	Weak		
EG10385	TU0-42590	1.0	tgi			RegulonDB	Strong		
EG10385	EG11629	1.0	tgi			RegulonDB	Weak		
EG10385	EG11630	1.0	tgi			RegulonDB	Weak		
EG10385	EG11631	1.0	tgi			RegulonDB	Weak		
EG10385	EG11632	1.0	tgi			RegulonDB	Weak		
EG10385	EG11821	1.0	tgi			RegulonDB	Weak		
EG10385	EG11897	1.0	tgi			RegulonDB	Strong		
EG10385	EG12124	1.0	tgi			RegulonDB	Weak		
EG10385	EG12125	1.0	tgi			RegulonDB	Weak		
EG10385	EG12191	1.0	tgi			RegulonDB	Weak		
EG10385	EG12341	1.0	tgi			RegulonDB	Strong		
EG10385	EG12834	1.0	tgi			RegulonDB	Weak		
EG10385	EG12835	1.0	tgi			RegulonDB	Weak		
EG10385	EG12836	1.0	tgi			RegulonDB	Weak		
EG10385	EG12837	1.0	tgi			RegulonDB	Weak		
EG10385	G6517	1.0	tgi			RegulonDB	Weak		
EG10385	G6518	1.0	tgi			RegulonDB	Weak		
EG10385	G6519	1.0	tgi			RegulonDB	Weak		
EG10385	G6520	1.0	tgi			RegulonDB	Weak		
EG10385	G6521	1.0	tgi			RegulonDB	Weak		
EG10385	G6522	1.0	tgi			RegulonDB	Weak		
EG10385	G6523	1.0	tgi			RegulonDB	Weak		
EG10385	G6777	1.0	tgi			RegulonDB	Weak		
EG10385	G6778	1.0	tgi			RegulonDB	Weak		
EG10385	G6779	1.0	tgi			RegulonDB	Weak		
EG10385	G6780	1.0	tgi			RegulonDB	Weak		
EG10385	G6781	1.0	tgi			RegulonDB	Weak		
EG10385	G6782	1.0	tgi			RegulonDB	Weak		
EG10385	G6940	1.0	tgi			RegulonDB	Strong		
EG10385	G6941	1.0	tgi			RegulonDB	Strong		
EG10385	G6942	1.0	tgi			RegulonDB	Strong		
EG10385	G6943	1.0	tgi			RegulonDB	Strong		
EG10385	G6944	1.0	tgi			RegulonDB	Strong		
EG10385	G6969	1.0	tgi			RegulonDB	Weak		
EG10385	G6970	1.0	tgi			RegulonDB	Weak		
EG10385	TU0-1342	1.0	tgi			RegulonDB	Weak		
EG10385	TU65	1.0	tgi			RegulonDB	Weak		
EG10385	G7347	1.0	tgi			RegulonDB	Strong		
EG10385	G7348	1.0	tgi			RegulonDB	Strong		
EG10385	TU0-45258	1.0	tgi			RegulonDB	Weak		
EG10385	G0-16690	1.0	tgi			RegulonDB	Strong		
G7948;EG10821	EG10114	1.0	tgi			RegulonDB	Strong		
G7948;EG10821	EG10115	1.0	tgi			RegulonDB	Strong		
G7948;EG10821	TU0-42564	1.0	tgi			RegulonDB	Strong		
G7948;EG10821	TU0-42656	1.0	tgi			RegulonDB	Strong		
G7948;EG10821	TU0-13886	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	TU0-8596	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	TU0-9	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	G6231	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	G6727	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	G6728	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	G6729	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	G6730	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	TU0-13390	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	TU0-13445	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	TU0-13825	1.0	tgi			RegulonDB	Weak		
G7948;EG10821	TU0-8758	1.0	tgi			RegulonDB	Weak		
EG10320	EG10322	1.0	tgi			RegulonDB	Strong		
EG10320	EG10323	1.0	tgi			RegulonDB	Strong		
EG10320	EG10324	1.0	tgi			RegulonDB	Strong		
EG10320	EG10391	1.0	tgi			RegulonDB	Weak		
EG10320	EG10392	1.0	tgi			RegulonDB	Weak		
EG10320	EG10393	1.0	tgi			RegulonDB	Weak		
EG10320	TU0-14745	-1.0	tgi			RegulonDB	Weak		
EG10320	EG10592	-1.0	tgi			RegulonDB	Weak		
EG10320	EG10593	-1.0	tgi			RegulonDB	Weak		
EG10320	EG10594	-1.0	tgi			RegulonDB	Weak		
EG10320	TU-8388	1.0	tgi			RegulonDB	Weak		
EG10320	EG10841	1.0	tgi			RegulonDB	Weak		
EG10320	EG11154	1.0	tgi			RegulonDB	Weak		
EG10320	EG11155	1.0	tgi			RegulonDB	Weak		
EG10320	EG11156	1.0	tgi			RegulonDB	Weak		
EG10320	EG11224	1.0	tgi			RegulonDB	Strong		
EG10320	TU-8408	1.0	tgi			RegulonDB	Weak		
EG10320	EG11347	1.0	tgi			RegulonDB	Weak		
EG10320	EG11355	1.0	tgi			RegulonDB	Confirmed		
EG10320	EG11356	1.0	tgi			RegulonDB	Confirmed		
EG10320	EG11388	1.0	tgi			RegulonDB	Weak		
EG10320	EG11389	1.0	tgi			RegulonDB	Weak		
EG10320	TU0-14407	1.0	tgi			RegulonDB	Weak		
EG10320	EG11552	1.0	tgi			RegulonDB	Weak		
EG10320	EG11654	1.0	tgi			RegulonDB	Weak		
EG10320	EG11656	1.0	tgi			RegulonDB	Weak		
EG10320	EG11739	1.0	tgi			RegulonDB	Weak		
EG10320	EG11781	1.0	tgi			RegulonDB	Weak		
EG10320	EG11945	1.0	tgi			RegulonDB	Weak		
EG10320	EG11946	1.0	tgi			RegulonDB	Weak		
EG10320	EG11947	1.0	tgi			RegulonDB	Weak		
EG10320	EG11948	1.0	tgi			RegulonDB	Weak		
EG10320	EG11949	1.0	tgi			RegulonDB	Weak		
EG10320	EG11950	1.0	tgi			RegulonDB	Weak		
EG10320	EG11975	1.0	tgi			RegulonDB	Strong		
EG10320	EG11976	1.0	tgi			RegulonDB	Strong		
EG10320	EG11977	1.0	tgi			RegulonDB	Strong		
EG10320	EG12052	1.0	tgi			RegulonDB	Weak		
EG10320	EG12053	1.0	tgi			RegulonDB	Weak		
EG10320	EG12054	1.0	tgi			RegulonDB	Weak		
EG10320	EG12055	1.0	tgi			RegulonDB	Weak		
EG10320	EG12057	1.0	tgi			RegulonDB	Weak		
EG10320	EG12058	1.0	tgi			RegulonDB	Weak		
EG10320	EG12059	1.0	tgi			RegulonDB	Weak		
EG10320	EG12060	1.0	tgi			RegulonDB	Weak		
EG10320	EG12061	1.0	tgi			RegulonDB	Weak		
EG10320	EG12062	1.0	tgi			RegulonDB	Weak		
EG10320	EG12064	1.0	tgi			RegulonDB	Weak		
EG10320	EG12067	1.0	tgi			RegulonDB	Weak		
EG10320	EG12068	1.0	tgi			RegulonDB	Weak		
EG10320	EG12081	1.0	tgi			RegulonDB	Weak		
EG10320	EG12143	1.0	tgi			RegulonDB	Weak		
EG10320	EG12169	1.0	tgi			RegulonDB	Weak		
EG10320	EG12252	1.0	tgi			RegulonDB	Weak		
EG10320	EG12661	1.0	tgi			RegulonDB	Strong		
EG10320	EG12662	1.0	tgi			RegulonDB	Strong		
EG10320	EG12663	1.0	tgi			RegulonDB	Strong		
EG10320	G0-9383	1.0	tgi			RegulonDB	Strong		
EG10320	G357	1.0	tgi			RegulonDB	Weak		
EG10320	G358	1.0	tgi			RegulonDB	Strong		
EG10320	G359	1.0	tgi			RegulonDB	Strong		
EG10320	G360	1.0	tgi			RegulonDB	Strong		
EG10320	G361	1.0	tgi			RegulonDB	Strong		
EG10320	G362	1.0	tgi			RegulonDB	Strong		
EG10320	G363	1.0	tgi			RegulonDB	Strong		
EG10320	G364	1.0	tgi			RegulonDB	Strong		
EG10320	G365	1.0	tgi			RegulonDB	Strong		
EG10320	G366	1.0	tgi			RegulonDB	Strong		
EG10320	G369	1.0	tgi			RegulonDB	Weak		
EG10320	G370	1.0	tgi			RegulonDB	Strong		
EG10320	G377	1.0	tgi			RegulonDB	Weak		
EG10320	G378	1.0	tgi			RegulonDB	Weak		
EG10320	G379	1.0	tgi			RegulonDB	Weak		
EG10320	G6359	1.0	tgi			RegulonDB	Strong		
EG10320	G6562	1.0	tgi			RegulonDB	Weak		
EG10320	TU0-1548	1.0	tgi			RegulonDB	Weak		
EG10320	G7027	1.0	tgi			RegulonDB	Strong		
EG10320	G7028	1.0	tgi			RegulonDB	Strong		
EG10320	TU-8399	1.0	tgi			RegulonDB	Strong		
EG10320	TU0-14515	1.0	tgi			RegulonDB	Confirmed		
EG10320	TU0-14275	1.0	tgi			RegulonDB	Weak		
EG10820	EG10319	-1.0	tgi			RegulonDB	Confirmed		
EG10820	EG10320	-1.0	tgi			RegulonDB	Confirmed		
EG10820	TU00486	1.0	tgi			RegulonDB	Confirmed		
EG10820	TU0-14111	1.0	tgi			RegulonDB	Weak		
EG10820	EG11924	1.0	tgi			RegulonDB	Weak		
EG10820	EG11925	1.0	tgi			RegulonDB	Weak		
EG10820	EG11926	1.0	tgi			RegulonDB	Weak		
EG10820	G6543	-1.0	tgi			RegulonDB	Weak		
EG10820	G6544	-1.0	tgi			RegulonDB	Weak		
EG10820	G6545	-1.0	tgi			RegulonDB	Weak		
EG10820	G6546	-1.0	tgi			RegulonDB	Weak		
EG10820	G7103	1.0	tgi			RegulonDB	Confirmed		
EG10820	G7104	1.0	tgi			RegulonDB	Confirmed		
EG10820	G7105	1.0	tgi			RegulonDB	Confirmed		
EG10820	G7106	1.0	tgi			RegulonDB	Confirmed		
EG10820	G7107	1.0	tgi			RegulonDB	Confirmed		
EG10672	TU0-45284	-1.0	tgi			RegulonDB	Strong		
EG10672	TU0-14513	-1.0	tgi			RegulonDB	Strong		
EG10672	EG10132	-1.0	tgi			RegulonDB	Strong		
EG10672	TU00118	-1.0	tgi			RegulonDB	Strong		
EG10672	TU00080	-1.0	tgi			RegulonDB	Strong		
EG10672	EG10319	-1.0	tgi			RegulonDB	Weak		
EG10672	EG10320	-1.0	tgi			RegulonDB	Weak		
EG10672	TU0-8380	-1.0	tgi			RegulonDB	Strong		
EG10672	G7601;G7602	-1.0	tgi			RegulonDB	Strong		
EG10672	TU00477	1.0	tgi			RegulonDB	Confirmed		
EG10672	TU00050	1.0	tgi			RegulonDB	Confirmed		
EG10672	TU00050	-1.0	tgi			RegulonDB	Confirmed		
EG10672	EG10753	-1.0	tgi			RegulonDB	Strong		
EG10672	EG10964	-1.0	tgi			RegulonDB	Strong		
EG10672	EG11009	1.0	tgi			RegulonDB	Strong		
EG10672	EG11088	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-13922	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-7804	1.0	tgi			RegulonDB	Strong		
EG10672	EG11508	-1.0	tgi			RegulonDB	Weak		
EG10672	EG12101	1.0	tgi			RegulonDB	Confirmed		
EG10672	EG12102	1.0	tgi			RegulonDB	Confirmed		
EG10672	TU0-8325	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-8812	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-13058	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-2661	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-13860	1.0	tgi			RegulonDB	Strong		
EG10672	EG12933	1.0	tgi			RegulonDB	Confirmed		
EG10672	TU0-2644	1.0	tgi			RegulonDB	Confirmed		
EG10672	TU0-8763	1.0	tgi			RegulonDB	Weak		
EG10672	TU0-8762	1.0	tgi			RegulonDB	Weak		
EG10672	TU0-14682	-1.0	tgi			RegulonDB	Weak		
EG10672	TU0-8793	1.0	tgi			RegulonDB	Strong		
EG10672	TU0-12846	1.0	tgi			RegulonDB	Strong		
EG10672	G6528	-1.0	tgi			RegulonDB	Strong		
EG10672	G6529	-1.0	tgi			RegulonDB	Strong		
EG10672	G6530	-1.0	tgi			RegulonDB	Strong		
EG10672	G6531	-1.0	tgi			RegulonDB	Strong		
EG10672	G6543	1.0	tgi			RegulonDB	Strong		
EG10672	G6544	1.0	tgi			RegulonDB	Strong		
EG10672	G6545	1.0	tgi			RegulonDB	Strong		
EG10672	G6546	1.0	tgi			RegulonDB	Strong		
EG10672	G6877	1.0	tgi			RegulonDB	Strong		
EG10672	G0-17074	-1.0	tgi			RegulonDB	Strong		
G6144	EG12338	-1.0	tgi			RegulonDB	Confirmed		
G6144	EG12339	-1.0	tgi			RegulonDB	Confirmed		
G6144	G6140	-1.0	tgi			RegulonDB	Confirmed		
G6144	G6141	-1.0	tgi			RegulonDB	Confirmed		
G6144	EG12766	-1.0	tgi			RegulonDB	Confirmed		
G6680	G6681	-1.0	tgi			RegulonDB	Strong		
G6680	G6682	-1.0	tgi			RegulonDB	Strong		
G6680	G6683	-1.0	tgi			RegulonDB	Strong		
G6680	G6684	-1.0	tgi			RegulonDB	Strong		
G6680	G6685	-1.0	tgi			RegulonDB	Strong		
G6680	G6686	-1.0	tgi			RegulonDB	Strong		
EG11249;EG10571	TU0-198693	-1.0	tgi			RegulonDB	Strong		
EG11249;EG10571	EG10572	-1.0	tgi			RegulonDB	Strong		
EG11249;EG10571	EG11249	-1.0	tgi			RegulonDB	Strong		
G6494;EG10164	EG10442	-1.0	tgi			RegulonDB	Strong		
G6494;EG10164	EG10443	-1.0	tgi			RegulonDB	Strong		
G6494;EG10164	TU0-198693	-1.0	tgi			RegulonDB	Strong		
G6494;EG10164	TU0-42590	-1.0	tgi			RegulonDB	Strong		
G6494;EG10164	EG11249	-1.0	tgi			RegulonDB	Strong		
EG10836	EG10836	-1.0	tgi			RegulonDB	Confirmed		
EG10836	TU0-13324	-1.0	tgi			RegulonDB	Confirmed		
EG10836	EG11131	-1.0	tgi			RegulonDB	Confirmed		
G0-9121;EG12844	EG12844	-1.0	tgi			RegulonDB	Confirmed		
G0-9121;EG12844	G0-9121	-1.0	tgi			RegulonDB	Confirmed		
EG10821;EG11544	TU0-8863	1.0	tgi			RegulonDB	Strong		
EG10821;EG11544	TU0-14513	1.0	tgi			RegulonDB	Strong		
EG10821;EG11544	EG10132	1.0	tgi			RegulonDB	Strong		
EG10821;EG11544	EG11889	1.0	tgi			RegulonDB	Strong		
EG10821;EG11544	EG11890	1.0	tgi			RegulonDB	Strong		
EG10821;EG11544	TU0-2261	1.0	tgi			RegulonDB	Confirmed		
EG10821;EG11544	TU0-14134	1.0	tgi			RegulonDB	Strong		
EG10821;EG11544	EG50009	1.0	tgi			RegulonDB	Confirmed		
EG10821;EG11544	TU0-8586	1.0	tgi			RegulonDB	Strong		
G7789	EG20049	-1.0	tgi			RegulonDB	Confirmed		
G7789	EG20051	-1.0	tgi			RegulonDB	Confirmed		
G7789	EG20053	-1.0	tgi			RegulonDB	Confirmed		
G7789	G7789	-1.0	tgi			RegulonDB	Confirmed		
G7789	GB4478	-1.0	tgi			RegulonDB	Confirmed		
EG11849	EG11845	-1.0	tgi			RegulonDB	Strong		
EG11849	EG11846	-1.0	tgi			RegulonDB	Strong		
EG11849	EG11847	-1.0	tgi			RegulonDB	Strong		
EG11849	EG11848	-1.0	tgi			RegulonDB	Strong		
EG11849	EG11849	-1.0	tgi			RegulonDB	Strong		
